productId,name,set,transactions,units,gmv_sale
5969,Abeyance,Weatherlight,113,150,3685.41
559826,Lotus Cobra,Commander: Bloomburrow,641,668,3684.95
687389,Archmage Emeritus,Commander: Secrets of Strixhaven,1011,1810,3683.29
559072,Coruscation Mage,Bloomburrow,1663,2227,3681.39
553207,Lazotep Quarry,Commander: Modern Horizons 3,508,850,3681.0
488280,Mount Doom (Borderless),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,351,359,3680.94
496068,The Ur-Dragon (Textured Foil),Commander Masters,20,20,3678.8
9604,Tarnished Citadel,Odyssey,112,116,3678.79
206249,Enlightened Tutor,Judge Promos,40,40,3678.1
535918,"Yoshimaru, Ever Faithful",Secret Lair Drop Series,54,54,3676.56
498620,There and Back Again,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,772,823,3676.39
14337,Reiterate,Time Spiral,189,202,3675.47
257039,Sacred Foundry (Borderless),Unfinity,128,135,3675.38
5701,Ruby Medallion,Tempest,118,143,3675.14
696416,Show and Tell (Borderless),Marvel Universe Eternal-Legal,661,809,3673.89
578885,Overlord of the Balemurk (Extended Art),Duskmourn: House of Horror,113,144,3673.32
688930,Return the Favor (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,239,247,3669.81
559123,Season of Gathering,Bloomburrow,546,575,3669.31
104997,Conduit of Ruin,Battle for Zendikar,638,707,3669.19
218926,Sword of Feast and Famine,Double Masters,90,90,3669.14
273612,"Atraxa, Praetors' Voice (Gilded Foil)",Secret Lair Drop Series,85,89,3669.11
625135,Jeskai Revelation,Tarkir: Dragonstorm,727,1005,3668.13
6085,Phyrexian Furnace,Weatherlight,203,331,3667.1
544271,Great Train Heist,Outlaws of Thunder Junction,866,970,3666.18
627694,Blacker Lotus (Rainbow Foil),Secret Lair Drop Series,18,18,3665.03
673616,South Wind Avatar,Teenage Mutant Ninja Turtles,1345,1512,3664.44
451893,Mesmeric Orb,The Brothers' War: Retro Frame Artifacts,196,201,3663.6
235148,Time Warp,Strixhaven: Mystical Archive,201,203,3661.75
267067,Sea of Clouds (Extended Art),Commander Legends: Battle for Baldur's Gate,150,154,3661.61
660580,"Hei Bai, Forest Guardian",Avatar: The Last Airbender: Eternal-Legal,401,484,3661.53
623040,"SpongeBob SquarePants - Jodah, the Unifier",Secret Lair Drop Series,136,187,3658.17
519539,Flaming Tyrannosaurus,Universes Beyond: Doctor Who,452,484,3656.32
615113,Bontu's Monument,Commander: Aetherdrift,752,1071,3656.21
67424,Boros Charm,Gatecrash,594,764,3655.44
450586,"Archaeon the Everchosen - Najeela, the Blade-Blossom (Borderless)",Secret Lair Drop Series,87,87,3654.09
512419,Kindred Discovery,Wilds of Eldraine: Enchanting Tales,211,211,3653.41
533392,Vein Ripper,Murders at Karlov Manor,450,498,3652.98
652043,Wedding Ring (Borderless),Marvel Universe Eternal-Legal,414,429,3651.73
236212,Seething Song,Commander 2021,280,293,3648.44
687386,Blood Artist,Commander: Secrets of Strixhaven,1245,1812,3647.74
499351,Palantir of Orthanc (Extended Art),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,137,140,3645.57
504500,Arachnogenesis,Commander Masters,503,534,3644.46
6461,Cave-In,Mercadian Masques,211,297,3643.86
262174,Mirror Box,Kamigawa: Neon Dynasty,675,752,3642.76
267069,Luxury Suite (Extended Art),Commander Legends: Battle for Baldur's Gate,111,111,3642.71
14119,Soul Spike,Coldsnap,122,228,3638.38
27769,Relic of Progenitus,Shards of Alara,361,581,3637.46
499812,The Gaffer,Commander: The Lord of the Rings: Tales of Middle-earth,453,555,3637.37
226839,Rings of Brighthearth,Commander Legends,591,611,3636.82
539217,Teferi's Protection (1691),Secret Lair Drop Series,69,71,3635.77
656831,Campsite Cuisine (Borderless),Commander: FINAL FANTASY,288,296,3634.97
689150,Sleight of Hand,Secrets of Strixhaven: Mystical Archive,1896,3192,3633.61
689829,Mountain (7128) (Pool Party Foil),Secret Lair Drop Series,111,168,3631.75
221996,Luxury Suite,Zendikar Rising Expeditions,94,94,3630.56
577847,"Aesi, Tyrant of Gyre Strait",Commander: Duskmourn: House of Horror,320,330,3629.69
559741,Ledger Shredder (Borderless),Special Guests,158,159,3629.46
212076,"Biollante, Plant Beast Form - Nethroi, Apex of Death",Ikoria: Lair of Behemoths,96,96,3626.66
179480,Cavern of Souls,Ultimate Masters,60,68,3625.6
6131,Winding Canyons,Weatherlight,140,150,3624.39
693216,Broadside Bombardiers,Secret Lair Drop Series,87,102,3623.05
632099,Merciless Poisoning - Toxic Deluge (Rainbow Foil),Secret Lair Drop Series,137,159,3622.63
216559,"Linvala, Keeper of Silence",Jumpstart,176,180,3621.89
687387,Arcane Denial,Commander: Secrets of Strixhaven,1137,1926,3621.86
588007,"Iron Man, Titan of Innovation (Rainbow Foil)",Secret Lair Drop Series,168,170,3621.18
552387,Flare of Fortitude (Borderless),Modern Horizons 3,183,187,3621.17
98506,"Kozilek, Butcher of Truth",Modern Masters 2015,85,86,3618.75
660617,"Bumi, Unleashed",Avatar: The Last Airbender,807,842,3618.4
18831,Umbral Mantle,Shadowmoor,240,250,3617.93
552823,Birthing Ritual,Modern Horizons 3,537,764,3616.83
668485,Widow-Making Infiltrator - Dauthi Voidwalker (Borderless),Marvel Universe Eternal-Legal,589,663,3616.24
450591,"Makari the Lucky Grot - Krenko, Tin Street Kingpin (Borderless)",Secret Lair Drop Series,87,88,3614.65
541355,Ezio Auditore da Firenze (Borderless),Universes Beyond: Assassin's Creed,117,120,3613.64
512534,Repercussion,Wilds of Eldraine: Enchanting Tales,331,342,3613.55
167811,Spellseeker,Battlebond,205,215,3613.48
524251,"Thrasios, Triton Hero (Borderless)",Special Guests,129,129,3611.46
696330,"Wolverine, Fierce Fighter",Marvel Super Heroes,1583,2215,3611.16
96697,Impact Tremors,Dragons of Tarkir,980,1179,3610.74
286332,Canoptek Spyder,"Universes Beyond: Warhammer 40,000",237,240,3607.64
660529,Cruel Tutor (Borderless),Avatar: The Last Airbender: Eternal-Legal,310,325,3607.27
3947,Living Plane,Legends,19,20,3606.27
688915,Empty the Warrens (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,220,221,3605.58
634630,"Venat, Heart of Hydaelyn (Borderless)",FINAL FANTASY,500,515,3604.42
5502,Corpse Dance,Tempest,143,146,3602.81
552361,"Ral, Monsoon Mage (Borderless) (Textured Foil)",Modern Horizons 3,56,56,3602.37
642776,Reflecting Pool (0036) (Borderless),Edge of Eternities: Stellar Sights,231,236,3599.95
555447,Sol Ring (1604),Secret Lair Drop Series,84,85,3597.43
545970,Terror of the Peaks,Promo Pack: Outlaws of Thunder Junction,117,118,3597.4
646029,"Spider-Man 2099, Miguel O'Hara",Marvel's Spider-Man: Eternal-Legal,383,399,3593.53
480496,Sakashima the Impostor,Secret Lair Drop Series,77,77,3591.47
14821,Temporal Extortion,Planar Chaos,147,151,3588.95
696880,Astonishing Spider-Man,Commander: Marvel Super Heroes,598,618,3588.43
96502,Sarkhan Unbroken,Dragons of Tarkir,197,198,3587.04
18012,Maralen of the Mornsong,Morningtide,110,111,3585.35
265370,Spara's Headquarters (Borderless),Streets of New Capenna,128,131,3584.99
559742,Rat Colony (Borderless),Special Guests,147,182,3584.49
624591,Herd Heirloom,Tarkir: Dragonstorm,809,890,3580.6
646570,Gwen Stacy (0209) (Borderless),Marvel's Spider-Man,255,259,3579.08
541288,"Ajani, Nacatl Pariah (Borderless)",Modern Horizons 3,162,198,3578.91
151827,Mountain,Unstable,307,889,3578.9
624176,Will of the Jeskai,Commander: Tarkir: Dragonstorm,863,1116,3578.36
272612,Captain N'ghathrod,Commander Legends: Battle for Baldur's Gate,233,293,3577.67
10528,Goblin Sharpshooter,Onslaught,92,100,3576.71
530798,Crypt Ghast (Anime Borderless),Ravnica Remastered,195,197,3575.2
235370,Ephemerate,Strixhaven: Mystical Archive,312,361,3573.41
634975,Tataru Taru Art Card,Art Series: FINAL FANTASY,228,340,3573.39
589394,Embercleave (Showcase),Special Guests,210,211,3572.54
553174,Eldritch Immunity,Commander: Modern Horizons 3,532,585,3571.91
512498,Bitterblossom (Anime Borderless),Wilds of Eldraine: Enchanting Tales,106,108,3571.91
5684,Reanimate,Tempest,184,245,3566.08
243753,Robe of Stars,Commander: Adventures in the Forgotten Realms,249,251,3565.19
662084,Boomerang Basics,Avatar: The Last Airbender,1435,2735,3564.39
226959,Command Beacon,Commander Legends,479,501,3563.51
243352,Druid Class,Adventures in the Forgotten Realms,873,2183,3562.05
239770,Imperial Recruiter (Borderless),Modern Horizons 2,170,173,3561.56
215573,Fiery Emancipation,Core Set 2021,217,219,3559.79
509565,Aggravated Assault (Anime Borderless) (Confetti Foil),Wilds of Eldraine: Enchanting Tales,35,35,3559.77
212165,Silent Arbiter,Commander 2020,301,309,3559.61
609684,Craterhoof Behemoth (Retro Frame),Innistrad Remastered,169,177,3559.52
558413,Liliana of the Dark Realms (Borderless) (Raised Foil),Commander: Bloomburrow,13,13,3558.07
276441,Grand Arbiter Augustin IV (Borderless),Double Masters 2022,225,226,3557.96
677436,Ancient Bronze Dragon,Secret Lair Drop Series,157,172,3557.89
2804,Worldly Tutor,Classic Sixth Edition,133,141,3556.84
687511,"Muddle, the Ever-Changing (Borderless)",Commander: Secrets of Strixhaven,1333,1614,3553.93
635431,Sphere Grid (Extended Art),Commander: FINAL FANTASY,242,246,3553.65
457086,Sylvan Library,Dominaria Remastered,118,125,3553.5
512553,Grave Pact (Anime Borderless),Wilds of Eldraine: Enchanting Tales,101,101,3553.29
559118,For the Common Good,Bloomburrow,1022,1179,3551.4
660557,Sozin's Comet (0309) (Borderless),Avatar: The Last Airbender,173,173,3548.09
9526,Moment's Peace,Odyssey,516,880,3546.06
457225,Sylvan Library (Retro Frame),Dominaria Remastered,107,118,3544.95
34384,"Jace, the Mind Sculptor",Worldwake,79,92,3541.44
11315,Confusion in the Ranks,Mirrodin,201,203,3541.05
188386,"Karn, the Great Creator",War of the Spark,480,672,3534.97
525829,"Xenagos, God of Revels",Commander: The Lost Caverns of Ixalan,491,505,3534.91
118444,Ashnod's Altar,Eternal Masters,211,215,3533.42
696261,"Captain America, Super-Soldier (Borderless) (0316)",Marvel Super Heroes,350,359,3532.14
518219,Warg Rider,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,195,203,3529.4
215320,Pyroblast,Signature Spellbook: Chandra,226,269,3528.57
642025,Sol Ring,Commander: Edge of Eternities,1072,2241,3528.2
662343,Mayor Tong of Chin Village - Drannith Magistrate (Borderless),Avatar: The Last Airbender: Eternal-Legal,357,379,3526.89
552920,Goldspan Dragon,Commander: Modern Horizons 3,434,502,3525.27
534578,Corporeal Projection,Ravnica: Clue Edition,278,321,3523.28
239836,Liquimetal Torque,Modern Horizons 2,1071,1162,3522.41
518051,Mithril Coat (Showcase Scrolls),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,68,70,3520.06
451930,Aetherflux Reservoir (Schematic),The Brothers' War: Retro Frame Artifacts,102,102,3519.05
503390,Spellseeker,Commander Masters,202,206,3518.2
3322,Su-Chi,Antiquities,42,49,3516.86
661919,"Aang, Swift Savior",Avatar: The Last Airbender,1122,1472,3516.59
687608,Haywire Mite,Commander: Secrets of Strixhaven,798,1487,3516.17
575063,"Valgavoth, Terror Eater (Showcase)",Duskmourn: House of Horror,195,198,3515.78
7668,Spirit of Resistance,Invasion,173,190,3513.59
563284,Tinder Wall (Future Sight),Mystery Booster 2,145,160,3513.12
21636,Island - Guru,Guru Lands,3,3,3512.98
668471,Extinction Event (Borderless),Marvel Universe Eternal-Legal,654,691,3511.5
544870,Force of Vigor,Outlaws of Thunder Junction: Breaking News,372,433,3508.5
267925,"Jetmir, Nexus of Revels",Streets of New Capenna,356,359,3507.13
166661,Luxury Suite,Battlebond,108,111,3505.66
527818,"Lara Croft, Tomb Raider",Secret Lair Drop Series,64,71,3504.91
256410,Grim Tutor (Silver Laminate),Secret Lair Drop Series,94,95,3504.42
221874,Valakut Awakening (Extended Art),Zendikar Rising,173,179,3503.43
512640,"Lord Skitter, Sewer King",Wilds of Eldraine,538,654,3503.18
82890,Misdirection,Conspiracy,224,238,3502.46
603078,Force of Despair,Secret Lair Showdown,343,547,3500.45
499772,Lightning Greaves,Commander: The Lord of the Rings: Tales of Middle-earth,706,772,3498.96
643504,Mightform Harmonizer,Edge of Eternities,1016,1440,3498.9
35533,Liliana's Caress,Magic 2011 (M11),441,475,3498.06
660532,White Lotus Tile,Avatar: The Last Airbender,720,781,3496.98
679596,Heralds of the Shredder - Vigor,Commander: Teenage Mutant Ninja Turtles,627,1367,3496.34
591010,Massacre Wurm (0714),Foundations,689,1388,3495.99
540691,Akroma's Memorial (Rainbow Foil),Secret Lair Drop Series,40,50,3495.84
526074,Delighted Halfling (Showcase Scrolls),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,56,60,3494.04
484554,Drana and Linvala,March of the Machine,505,519,3492.84
504192,Storm-Kiln Artist (Borderless),Commander Masters,575,599,3489.99
11793,Doubling Cube,Fifth Dawn,109,110,3489.2
576521,Hushwood Verge (Borderless),Duskmourn: House of Horror,293,346,3488.66
686548,The Dawning Archaic (Borderless),Secrets of Strixhaven,661,700,3488.5
687566,Primordial Hydra,Commander: Secrets of Strixhaven,1050,1861,3488.04
7829,Meddling Mage,Planeshift,71,119,3484.95
531000,Hellkite Tyrant (Anime Borderless),Ravnica Remastered,247,255,3484.38
661920,The Legend of Yangchen,Avatar: The Last Airbender,773,852,3482.52
286555,Thunderhawk Gunship,"Universes Beyond: Warhammer 40,000",216,216,3481.12
222164,Agadeem's Awakening (Extended Art),Zendikar Rising,91,92,3480.84
240050,Sterling Grove,Modern Horizons 2,717,787,3480.07
14791,Retether,Planar Chaos,173,176,3478.71
491540,Nesting Dovehawk,Commander: March of the Machine,151,153,3478.54
514263,Pyroblast,WPN & Gateway Promos,201,234,3478.4
455835,Felidar Sovereign (1182),Secret Lair Drop Series,64,64,3477.26
239424,Arid Mesa (Retro Frame) (Foil Etched),Modern Horizons 2,85,99,3475.51
34706,"Ulamog, the Infinite Gyre",Rise of the Eldrazi,89,89,3473.18
287159,Steam Vents (Borderless) (Galaxy Foil),Unfinity,19,19,3473.12
77296,Mishra's Factory (Spring),Antiquities,36,52,3473.0
659472,FAS-BOR7 Horus - Blightsteel Colossus (Rainbow Foil),Secret Lair Drop Series,104,107,3472.54
484595,Faerie Mastermind (Extended Art),March of the Machine,146,150,3471.4
633176,"Jenova, Ancient Calamity (Borderless)",FINAL FANTASY,396,404,3470.08
646826,Zuran Orb (Galaxy Foil),Secret Lair Drop Series,258,284,3469.21
212149,Molten Echoes,Commander 2020,240,323,3469.03
38415,Umezawa's Jitte,Grand Prix Promos,56,70,3467.34
589786,Violent Outburst,Foundations Jumpstart,307,686,3467.16
624214,Reliquary Tower,Commander: Tarkir: Dragonstorm,743,951,3466.97
541299,Flooded Strand (Extended Art),Modern Horizons 3,147,165,3464.53
276450,Damnation,Double Masters 2022,147,167,3461.98
623347,Kaldra Compleat,Unique and Miscellaneous Promos,14,14,3461.67
698035,Toxic Deluge,Commander: Marvel Super Heroes,495,1004,3461.05
662354,Monk Gyatso,Avatar: The Last Airbender: Eternal-Legal,517,541,3460.71
697358,"Iron Man, Tony Stark (0851)",Commander: Marvel Super Heroes,555,577,3458.31
121168,Cabal Ritual,From the Vault: Lore,113,115,3457.71
544896,Mindbreak Trap (Textured Foil),Outlaws of Thunder Junction: Breaking News,11,11,3457.11
1426,Fork,Revised Edition,167,174,3456.04
519746,Ensnared by the Mara,Universes Beyond: Doctor Who,479,520,3454.06
3187,Elephant Graveyard,Arabian Nights,15,17,3452.99
545738,Trinisphere (Rainbow Foil),Secret Lair Drop Series,105,153,3452.79
3793,All Hallow's Eve,Legends,11,11,3450.36
624340,Skullclamp,Commander: Tarkir: Dragonstorm,539,568,3450.05
677419,"Shadowheart, Dark Justiciar",Secret Lair Drop Series,216,230,3448.68
4912,Swords to Plowshares,Ice Age,212,332,3447.35
38253,Lightning Bolt,Judge Promos,3,6,3446.97
262041,"Jin-Gitaxias, Progress Tyrant",Kamigawa: Neon Dynasty,341,353,3445.03
512481,Defense of the Heart (Anime Borderless) (Confetti Foil),Wilds of Eldraine: Enchanting Tales,24,25,3444.57
679796,"April O'Neil, Live on the Scene (Borderless) (Surge Foil)",Commander: Teenage Mutant Ninja Turtles,44,44,3441.57
660603,"Ozai, the Phoenix King",Avatar: The Last Airbender,752,769,3439.36
575159,Enduring Curiosity (Showcase),Duskmourn: House of Horror,66,66,3438.31
3184,Drop of Honey,Arabian Nights,8,8,3438.14
5849,Goblin Recruiter,Visions,420,460,3437.85
6305,Engineered Plague,Urza's Legacy,247,459,3437.35
552651,Revitalizing Repast,Modern Horizons 3,1882,2508,3437.22
503464,Kindred Dominance (Borderless),Commander Masters,179,179,3436.81
530837,Guardian Project (Anime Borderless),Ravnica Remastered,122,125,3436.12
71086,"Erebos, God of the Dead",Theros,294,302,3435.66
496132,"Esika, God of the Tree",Secret Lair Drop Series,82,82,3433.95
541281,"Emrakul, the World Anew (Borderless)",Modern Horizons 3,108,112,3433.45
498325,Gandalf the White,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,426,428,3433.1
526862,Bloodletter of Aclazotz,Promo Pack: The Lost Caverns of Ixalan,99,101,3432.3
273342,Nature's Lore,Commander Legends: Battle for Baldur's Gate,1037,1131,3432.26
548569,"Miku, Lost but Singing - Azusa, Lost but Seeking (Rainbow Foil)",Secret Lair Drop Series,95,102,3430.64
697122,"Captain America, Liberator",Commander: Marvel Super Heroes,522,534,3427.65
650732,Fable of the Mirror-Breaker,Game Day & Store Championship Promos,67,71,3426.52
450543,Tezzeret the Seeker (1111),Secret Lair Drop Series,81,81,3425.76
555796,Templar Knight,Universes Beyond: Assassin's Creed,636,1853,3425.06
632205,Balamb Garden - Command Beacon (Showcase),FINAL FANTASY: Through the Ages,376,387,3423.24
697181,Professor Hulk,Commander: Marvel Super Heroes,664,745,3423.15
105557,Watery Grave,Zendikar Expeditions,25,26,3421.41
286268,Out of the Tombs,"Universes Beyond: Warhammer 40,000",260,262,3420.93
513095,Up the Beanstalk,Wilds of Eldraine,1041,1269,3420.49
58187,Craterhoof Behemoth,Avacyn Restored,173,174,3420.26
239757,Patriarch's Bidding,Modern Horizons 2,720,770,3419.73
283296,Talisman of Dominance (Retro Frame) (Foil Etched),Secret Lair Drop Series,43,44,3419.03
37935,Swamp - Full Art,Unhinged,115,289,3418.58
60135,Glacial Chasm,From the Vault: Realms,66,66,3418.34
518029,Lord of the Nazgul (Showcase Scrolls),Commander: The Lord of the Rings: Tales of Middle-earth,95,96,3417.89
697572,Lightning Greaves,Commander: Marvel Super Heroes,597,821,3415.35
458047,Mystic Remora,Dominaria Remastered,267,282,3413.02
239756,Subtlety (Borderless),Modern Horizons 2,131,169,3411.85
163893,Grim Monolith - 2000 Jon Finkel (ULG),World Championship Decks,96,121,3410.66
254570,Exquisite Blood,The List Reprints,91,92,3405.62
534560,Afterlife Insurance,Ravnica: Clue Edition,276,285,3404.95
243838,Heroic Intervention,Commander: Adventures in the Forgotten Realms,213,216,3404.59
124011,Tymna the Weaver,Commander 2016,132,133,3403.38
69953,Silence,Magic 2014 (M14),342,375,3401.97
559999,Twenty-Toed Toad,Commander: Bloomburrow,710,935,3401.6
259211,Mystical Tutor,Secret Lair Drop Series,95,95,3400.16
524298,"Indominus Rex, Alpha (Borderless) (Emblem)",Universes Beyond: Jurassic World Collection,3,3,3398.99
276918,Food Chain,Double Masters 2022,78,79,3397.06
